Datetime,PM2.5 (ug/m3),PM10 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2020-05-08 22:00:00,97.59,155.84,15.27,9.75,14.77,0.76,26.0
2020-05-08 23:00:00,54.0,80.43,6.91,7.89,14.46,0.64,44.5
2020-05-09 00:00:00,35.0,64.0,1.89,7.22,14.77,0.49,57.28
2020-05-09 01:00:00,20.1,81.08,3.16,8.82,14.76,0.52,34.46
2020-05-09 02:00:00,15.12,117.35,7.07,9.32,14.68,0.43,31.16
2020-05-09 03:00:00,16.5,98.45,8.18,8.57,14.53,0.4,33.32
2020-05-09 04:00:00,18.38,40.4,7.1,7.91,14.35,0.38,33.36
2020-05-09 05:00:00,11.38,34.34,2.22,7.29,14.41,0.34,34.99
2020-05-09 06:00:00,14.58,26.11,3.5,6.32,14.61,0.33,32.62
2020-05-09 07:00:00,13.07,19.65,6.2,5.6,14.73,0.38,32.56
2020-05-09 08:00:00,22.02,31.07,5.07,5.74,15.0,0.41,34.14
2020-05-09 09:00:00,18.45,29.48,2.75,5.62,15.29,0.41,42.87
2020-05-09 10:00:00,16.8,24.98,2.35,5.97,14.66,0.34,52.91
2020-05-09 11:00:00,12.36,28.36,2.14,6.29,14.16,0.31,61.57
2020-05-09 12:00:00,20.59,35.68,2.72,7.24,14.13,0.3,68.57
2020-05-09 13:00:00,17.84,39.38,2.28,8.34,14.32,0.3,76.53
2020-05-09 14:00:00,17.14,36.38,5.22,8.5,14.5,0.27,68.16
2020-05-09 15:00:00,17.86,38.02,2.04,7.12,14.43,0.28,71.68
2020-05-09 16:00:00,17.27,43.0,2.22,6.49,14.63,0.29,78.23
2020-05-09 17:00:00,18.27,39.35,2.56,6.61,14.8,0.32,78.92
2020-05-09 18:00:00,18.0,48.17,3.9,6.25,14.71,0.36,76.61
2020-05-09 19:00:00,25.34,58.2,9.02,7.21,14.61,0.43,59.64
2020-05-09 20:00:00,45.09,86.98,14.21,7.32,14.63,0.5,47.13
2020-05-09 21:00:00,51.64,92.25,24.95,7.09,15.16,0.57,29.93
2020-05-09 22:00:00,56.3,96.36,43.42,6.93,15.18,0.64,17.87
2020-05-09 23:00:00,51.05,108.48,44.64,6.74,14.95,0.73,16.46
2020-05-10 00:00:00,54.0,111.0,41.41,6.55,15.22,0.68,17.7
2020-05-10 01:00:00,49.33,98.64,36.55,6.8,15.49,0.69,16.24
